id_geografico,nombre,poblacion_total,poblacion_mayor_de_25,ingreso_medio,valor_medio_de_vivienda,educacion,poblacion_blanca,poblacion_afroamericana,poblacion_nativa,poblacion_asiatica,nativo_hawaiano,alguna_otra_etnia,dos_o_mas_etnias,poblacion_hispana_o_latina,ciudad,area_metropolitana
11001007809,"nombre 78.09, Distrito de Columbia, Distrito de Columbia",3521,2300,4771300,20930000,34700,1600,3323,0,33,0,0,5000,99,Washington,Washington-Arlington-Alexandria
11001010400,"nombre 104, Distrito de Columbia, Distrito de Columbia",4625,2925,3647700,26030000,58300,27700,4149,0,0,0,0,3200,167,Washington,Washington-Arlington-Alexandria
11001010100,"nombre 103, Distrito de Columbia, Distrito de Columbia",2861,2415,8451400,43150000,190200,175000,363,0,388,0,43,3900,278,Washington,Washington-Arlington-Alexandria
11001010300,"nombre 103, Distrito de Columbia, Distrito de Columbia",3515,2727,6974100,44370000,153800,59000,1782,0,68,507,22,6400,1011,Washington,Washington-Arlington-Alexandria
11001010900,"nombre 109, Distrito de Columbia, Distrito de Columbia",4054,2019,3109400,33410000,0,1900,3907,0,14,0,9,3400,71,Washington,Washington-Arlington-Alexandria
11001010200,"nombre 102, Distrito de Columbia, Distrito de Columbia",4540,2325,10421500,56170000,179200,115200,1125,40,124,0,0,11700,187,Washington,Washington-Arlington-Alexandria
11001011000,"nombre 110, Distrito de Columbia, Distrito de Columbia",3720,3278,7552900,33690000,124537,231300,978,37,162,0,0,9890,152,Washington,Washington-Arlington-Alexandria
11001010600,"nombre 106, Distrito de Columbia, Distrito de Columbia",7167,5824,11046900,2838168525,482500,456000,1694,11,457,0,0,12400,321,Washington,Washington-Arlington-Alexandria
11001005002,"nombre 50.02, Distrito de Columbia, Distrito de Columbia",5986,4981,8796900,2838168525,350800,259100,1157,22,426,2700,8,26800,1487,Washington,Washington-Arlington-Alexandria
11001005001,"nombre 50.01, Distrito de Columbia, Distrito de Columbia",2083,1803,13829500,81430000,144400,208508,282,0,132,0,15,9400,373,Washington,Washington-Arlington-Alexandria
11001004701,"nombre 47.01, Distrito de Columbia, Distrito de Columbia",4888,3399,4037800,51390000,161000,92400,2854,0,479,0,14,11800,499,Washington,Washington-Arlington-Alexandria
11001004702,"nombre 47.02, Distrito de Columbia, Distrito de Columbia",4540,2628,10189100,47870000,193900,153100,1029,27,182,0,0,13700,243,Washington,Washington-Arlington-Alexandria
11001011100,"nombre 98.11, Distrito de Columbia, Distrito de Columbia",5548,4202,7578100,42730000,166900,41600,4473,8,47,507,8,12600,470,Washington,Washington-Arlington-Alexandria
11001009811,"nombre 98.11, Distrito de Columbia, Distrito de Columbia",5163,2970,3076400,23670000,20500,0,5056,0,0,0,0,9400,13,Washington,Washington-Arlington-Alexandria
11001009810,"nombre 98.10, Distrito de Columbia, Distrito de Columbia",2914,1831,3070400,66666666600,11700,0,2840,0,0,0,41,3300,0,Washington,Washington-Arlington-Alexandria
11001010500,"nombre 105, Distrito de Columbia, Distrito de Columbia",3624,3062,8375000,39810000,223400,151500,1467,0,198,1400,12,14900,269,Washington,Washington-Arlington-Alexandria
11001010800,"nombre 107, Distrito de Columbia, Distrito de Columbia",6451,780,3605800,24250000,64900,415500,749,0,773,800,0,23500,531,Washington,Washington-Arlington-Alexandria
11001010700,"nombre 107, Distrito de Columbia, Distrito de Columbia",1711,1174,7375000,44470000,105300,114300,123,0,179,0,0,0,243,Washington,Washington-Arlington-Alexandria
24009860102,"nombre 8601.02, Calvert County, Maryland",2692,2036,8460900,38400000,63300,244900,79,0,0,0,26,4300,95,Washington,Washington-Arlington-Alexandria
24009860801,"nombre 8608.01, Calvert County, Maryland",7166,4677,11983100,37590000,118100,566500,826,144,0,0,0,32800,203,Washington,Washington-Arlington-Alexandria
24009860702,"nombre 8607.02, Calvert County, Maryland",3317,2274,7355000,32430000,45600,208508,934,0,52,0,0,15200,259,Washington,Washington-Arlington-Alexandria
24009860701,"nombre 8607.01, Calvert County, Maryland",3153,2280,8892900,40250000,60100,239700,407,0,184,0,0,10000,65,Washington,Washington-Arlington-Alexandria
24009860802,"nombre 8608.02, Calvert County, Maryland",4938,3318,8632400,29610000,97000,405700,484,906,40,0,10,9700,250,Washington,Washington-Arlington-Alexandria
24009860200,"nombre 8602, Calvert County, Maryland",6005,4116,12685900,48500000,147800,479500,906,0,78,0,0,29200,149,Washington,Washington-Arlington-Alexandria
24009860703,"nombre 8607.03, Calvert County, Maryland",3849,2627,9531300,34030000,53500,235000,944,0,496,0,0,17000,364,Washington,Washington-Arlington-Alexandria
24009860101,"nombre 8604.01, Calvert County, Maryland",3168,2202,12470600,46250000,86300,252300,282,6,161,0,0,8900,113,Washington,Washington-Arlington-Alexandria
24009860401,"nombre 8604.01, Calvert County, Maryland",10175,6851,9687500,29820000,203400,816800,685,0,291,0,0,58300,448,Washington,Washington-Arlington-Alexandria
24009860402,"nombre 8604.02, Calvert County, Maryland",3755,2418,9210500,29790000,66700,296900,519,0,29,0,0,13900,99,Washington,Washington-Arlington-Alexandria
24009860501,"nombre 8605.01, Calvert County, Maryland",6429,3974,13536900,44430000,143700,517500,564,0,161,3400,0,0,148,Washington,Washington-Arlington-Alexandria
24009860502,"nombre 8605.02, Calvert County, Maryland",3154,2292,10062500,31900000,68400,261600,267,0,0,0,12,5100,208,Washington,Washington-Arlington-Alexandria
24009860600,"nombre 8606, Calvert County, Maryland",7375,4850,13268200,42590000,164800,629000,376,0,175,0,0,39200,142,Washington,Washington-Arlington-Alexandria
24009860300,"nombre 8609, Calvert County, Maryland",4818,3257,12815500,40080000,114700,385900,698,0,36,0,0,13200,93,Washington,Washington-Arlington-Alexandria
24009860900,"nombre 8609, Calvert County, Maryland",7102,5100,9345400,0,174500,531500,1233,0,14,0,0,18400,356,Washington,Washington-Arlington-Alexandria
24009861003,"nombre 8610.03, Calvert County, Maryland",5795,3943,8106800,0,111200,462300,962,0,36,0,21,5500,98,Washington,Washington-Arlington-Alexandria
24009861004,"nombre 8610.04, Calvert County, Maryland",6851,4277,8561200,21500000,88600,548500,547,0,122,0,0,54100,156,Washington,Washington-Arlington-Alexandria
24009990100,"nombre 9901, Calvert County, Maryland",0,0,66666666600,66666666600,0,0,0,0,0,0,0,0,0,Washington,Washington-Arlington-Alexandria
24017850101,"nombre 8501.01, Charles County, Maryland",5859,3942,8993500,26710000,119200,143100,3194,31,240,0,34,41100,518,Washington,Washington-Arlington-Alexandria
24017850713,"nombre 8507.13, Charles County, Maryland",7805,5380,13720200,36220000,203800,267600,4039,0,238,13100,0,14400,577,Washington,Washington-Arlington-Alexandria
24017850712,"nombre 8507.12, Charles County, Maryland",4540,4010,12067300,32670000,166400,249400,2998,906,93,0,12,26300,115,Washington,Washington-Arlington-Alexandria
24017850708,"nombre 8507.08, Charles County, Maryland",5353,3677,11517900,29370000,0,0,2829,0,352,600,0,23600,231,Washington,Washington-Arlington-Alexandria
24017850709,"nombre 8507.09, Charles County, Maryland",6777,3926,8654000,25350000,98600,83600,4778,0,193,0,142,19600,632,Washington,Washington-Arlington-Alexandria
24017851301,"nombre 8513.01, Charles County, Maryland",4757,3252,12231400,40350000,80100,377800,376,83,146,0,6,17300,195,Washington,Washington-Arlington-Alexandria
24017850711,"nombre 8507.11, Charles County, Maryland",5115,3331,7731000,21880000,106000,93600,3302,0,265,0,0,20400,408,Washington,Washington-Arlington-Alexandria
24017850706,"nombre 8507.06, Charles County, Maryland",5210,3214,12442600,32770000,128200,153600,2934,18,496,2100,0,28800,160,Washington,Washington-Arlington-Alexandria
24017850710,"nombre 8507.10, Charles County, Maryland",4540,3374,11843800,28640000,136000,185100,2944,21,232,0,0,17600,364,Washington,Washington-Arlington-Alexandria
24017851302,"nombre 8513.02, Charles County, Maryland",4771,3407,11424100,37220000,87100,316800,964,0,496,0,22,41500,153,Washington,Washington-Arlington-Alexandria
24017990000,"nombre 9900, Charles County, Maryland",0,0,66666666600,66666666600,0,0,0,0,0,0,0,0,0,Washington,Washington-Arlington-Alexandria
24017851500,"nombre 8515, Charles County, Maryland",9103,5531,9148900,26330000,173800,210800,5532,49,362,0,12,58700,453,Washington,Washington-Arlington-Alexandria
24017850902,"nombre 8509.06, Charles County, Maryland",5941,4230,8977700,22440000,65100,236300,2332,9,529,0,0,40700,301,Washington,Washington-Arlington-Alexandria
24017850906,"nombre 8509.06, Charles County, Maryland",4467,3064,5153600,21860000,80400,123200,2784,0,33,0,0,23900,179,Washington,Washington-Arlington-Alexandria
24017851100,"nombre 8511, Charles County, Maryland",2871,1972,7916700,34080000,124537,233200,299,61,24,0,0,7700,78,Washington,Washington-Arlington-Alexandria
24017851400,"nombre 8514, Charles County, Maryland",8825,6122,12441100,38590000,205300,522300,2252,0,272,0,26,58600,466,Washington,Washington-Arlington-Alexandria
24017850300,"nombre 8503, Charles County, Maryland",2150,1501,7216300,25660000,26300,111100,906,45,33,0,0,16500,95,Washington,Washington-Arlington-Alexandria
24017850400,"nombre 8504, Charles County, Maryland",3617,2499,7720700,30580000,30800,208000,1179,9,496,500,0,33100,13,Washington,Washington-Arlington-Alexandria
24017851200,"nombre 8512, Charles County, Maryland",5023,3312,8156300,29980000,60300,393200,844,21,73,0,0,7800,75,Washington,Washington-Arlington-Alexandria
24017850600,"nombre 8508.01, Charles County, Maryland",4927,3372,10414500,35060000,114900,256100,1788,43,153,0,0,14100,241,Washington,Washington-Arlington-Alexandria
24017850801,"nombre 8508.01, Charles County, Maryland",4894,3476,11000000,25950000,83300,247000,1778,44,91,0,0,28200,229,Washington,Washington-Arlington-Alexandria
24017850201,"nombre 8502.01, Charles County, Maryland",1222,425,6129200,23010000,13500,208508,198,0,52,0,2,7400,254,Washington,Washington-Arlington-Alexandria
24017850202,"nombre 8502.02, Charles County, Maryland",4768,2938,5687500,15480000,57000,209400,1971,28,496,0,0,28000,189,Washington,Washington-Arlington-Alexandria
24017850500,"nombre 8505, Charles County, Maryland",2798,1991,10787500,35080000,47600,225000,354,83,0,507,0,10200,9,Washington,Washington-Arlington-Alexandria
24017850901,"nombre 8509.01, Charles County, Maryland",5379,3359,4049300,19270000,37900,167200,3024,906,56,0,0,18700,312,Washington,Washington-Arlington-Alexandria
24017850905,"nombre 8509.05, Charles County, Maryland",4313,3013,9084600,22260000,79300,141100,2027,34,118,0,26,16300,550,Washington,Washington-Arlington-Alexandria
24017850802,"nombre 8508.02, Charles County, Maryland",4699,3140,999036776,22680000,56100,142700,2343,0,49,0,10,22900,871,Washington,Washington-Arlington-Alexandria
24017850904,"nombre 8509.04, Charles County, Maryland",8522,5489,10656300,33250000,230200,0,5158,104,324,0,0,31600,428,Washington,Washington-Arlington-Alexandria
24017851002,"nombre 8510.02, Charles County, Maryland",9038,6102,9187500,34680000,192700,620700,1784,0,349,0,0,38700,311,Washington,Washington-Arlington-Alexandria
24017851001,"nombre 8510.01, Charles County, Maryland",3811,2651,8205900,33250000,73300,258700,940,19,26,0,7,13900,93,Washington,Washington-Arlington-Alexandria
24021751600,"nombre 7516, Frederick County, Maryland",2968,2105,9090000,34780000,46100,270800,84,0,0,0,0,1600,160,Washington,Washington-Arlington-Alexandria
24021752900,"nombre 7529, Frederick County, Maryland",3234,2296,6574500,24840000,45000,295300,87,6,3,0,0,2400,161,Washington,Washington-Arlington-Alexandria
24021750100,"nombre 7501, Frederick County, Maryland",1475,1153,6315500,23200000,53400,111400,138,3,21,0,0,6200,137,Washington,Washington-Arlington-Alexandria
24021750300,"nombre 7503, Frederick County, Maryland",1636,1258,4712000,22950000,41900,87900,531,0,0,0,0,9890,170,Washington,Washington-Arlington-Alexandria
24021750200,"nombre 7502, Frederick County, Maryland",1778,1411,7838000,43780000,93600,156200,70,15,41,0,0,3200,58,Washington,Washington-Arlington-Alexandria
24021750600,"nombre 7506, Frederick County, Maryland",2579,1628,9007800,2838168525,89600,221900,110,11,39,0,0,13400,77,Washington,Washington-Arlington-Alexandria
24021740200,"nombre 7402, Frederick County, Maryland",4783,3235,8531300,28720000,101900,387900,362,18,75,0,0,5100,416,Washington,Washington-Arlington-Alexandria
24021772200,"nombre 7722, Frederick County, Maryland",1326,1097,5484400,21250000,31500,95700,156,0,35,0,0,8200,96,Washington,Washington-Arlington-Alexandria
24021775302,"nombre 7753.02, Frederick County, Maryland",4250,2737,9675000,0,116200,337600,323,0,34,0,20,28500,212,Washington,Washington-Arlington-Alexandria
24021766800,"nombre 7668, Frederick County, Maryland",4540,3012,6978700,26330000,99600,496900,383,4,256,0,0,13500,242,Washington,Washington-Arlington-Alexandria
24021765100,"nombre 7651, Frederick County, Maryland",3728,2879,6323700,21260000,79000,224200,658,0,342,0,8,9000,388,Washington,Washington-Arlington-Alexandria
24021775400,"nombre 7754, Frederick County, Maryland",3740,2548,6451600,0,61800,329100,105,0,0,0,0,15100,193,Washington,Washington-Arlington-Alexandria
24021770700,"nombre 7707, Frederick County, Maryland",3581,2703,11597700,39140000,87500,338600,0,0,0,0,44,9890,151,Washington,Washington-Arlington-Alexandria
24021752302,"nombre 7523.02, Frederick County, Maryland",4114,2918,11500000,41690000,147600,360400,269,0,38,0,0,7700,126,Washington,Washington-Arlington-Alexandria
24021773500,"nombre 7735, Frederick County, Maryland",4431,2939,7516700,25910000,80100,297300,337,26,322,0,0,21100,562,Washington,Washington-Arlington-Alexandria
24021775600,"nombre 7756, Frederick County, Maryland",3921,2586,12526300,36040000,152000,341300,142,0,99,0,0,6300,204,Washington,Washington-Arlington-Alexandria
24021752301,"nombre 7525.02, Frederick County, Maryland",4617,2981,0,25420000,127200,269200,793,5,224,1200,0,13200,759,Washington,Washington-Arlington-Alexandria
24021752502,"nombre 7525.02, Frederick County, Maryland",4540,1819,9707000,37730000,67800,233200,118,0,14,0,4,8500,54,Washington,Washington-Arlington-Alexandria
24021752303,"nombre 7523.03, Frederick County, Maryland",3538,2314,11396700,37000000,93600,270300,275,0,170,0,0,13400,256,Washington,Washington-Arlington-Alexandria
24021750504,"nombre 7505.04, Frederick County, Maryland",5236,3721,5509600,24800000,157500,237300,1415,0,721,0,0,31900,408,Washington,Washington-Arlington-Alexandria
24021750503,"nombre 7505.03, Frederick County, Maryland",7522,4517,5290300,21550000,105500,206100,2001,8,503,1500,0,15100,493,Washington,Washington-Arlington-Alexandria
24021751003,"nombre 7510.03, Frederick County, Maryland",6133,4144,999036776,21690000,150100,283100,1320,0,522,8900,0,29400,1077,Washington,Washington-Arlington-Alexandria
24021751002,"nombre 7510.02, Frederick County, Maryland",5400,3569,7223100,25630000,128700,398000,663,17,442,0,15,5800,225,Washington,Washington-Arlington-Alexandria
24021750802,"nombre 7508.02, Frederick County, Maryland",4842,3604,9857100,29600000,171600,354600,566,9,60,0,0,5300,612,Washington,Washington-Arlington-Alexandria
24021750803,"nombre 7508.03, Frederick County, Maryland",6318,4411,999036776,27090000,200500,425800,957,10,286,0,0,21700,590,Washington,Washington-Arlington-Alexandria
24021751202,"nombre 7512.02, Frederick County, Maryland",6339,4397,9526300,23610000,213000,420500,860,67,451,0,17,25300,486,Washington,Washington-Arlington-Alexandria
24021750701,"nombre 7507.02, Frederick County, Maryland",5503,3565,9250000,24450000,136300,347600,926,61,221,0,11,15700,662,Washington,Washington-Arlington-Alexandria
24021750702,"nombre 7507.02, Frederick County, Maryland",3895,2678,5076700,20880000,95500,217700,987,17,174,900,27,11200,392,Washington,Washington-Arlington-Alexandria
24021751201,"nombre 7512.01, Frederick County, Maryland",4953,3152,11052100,38350000,188300,330500,635,32,285,0,72,19000,434,Washington,Washington-Arlington-Alexandria
24021750506,"nombre 7505.06, Frederick County, Maryland",4456,2747,9425000,29910000,114700,202000,611,23,700,0,0,26500,837,Washington,Washington-Arlington-Alexandria
24021751203,"nombre 7512.03, Frederick County, Maryland",2064,1649,8988600,34040000,66900,183500,25,28,5,0,0,6400,107,Washington,Washington-Arlington-Alexandria
24021751301,"nombre 7513.01, Frederick County, Maryland",3667,2668,9465900,32910000,105300,327400,219,0,11,0,0,5700,106,Washington,Washington-Arlington-Alexandria
24021750801,"nombre 7505.05, Frederick County, Maryland",3028,2194,4932900,26730000,96000,240600,371,0,71,0,0,5700,123,Washington,Washington-Arlington-Alexandria
24021750505,"nombre 7505.05, Frederick County, Maryland",7514,4448,6017200,18940000,94300,222900,1314,34,730,0,38,23100,493,Washington,Washington-Arlington-Alexandria
24021751001,"nombre 7510.01, Frederick County, Maryland",1016,626,9556800,24040000,23800,64500,149,0,93,600,0,3400,89,Washington,Washington-Arlington-Alexandria
24021751004,"nombre 7510.04, Frederick County, Maryland",3987,2852,0,24310000,131800,272600,426,0,222,0,38,6600,509,Washington,Washington-Arlington-Alexandria
24021752603,"nombre 7526.03, Frederick County, Maryland",3792,2591,12047800,36410000,138600,330600,196,5,139,0,0,2400,122,Washington,Washington-Arlington-Alexandria
24021752501,"nombre 7525.01, Frederick County, Maryland",4983,3639,10558300,35160000,156500,470400,93,0,41,0,0,4300,102,Washington,Washington-Arlington-Alexandria
24021752602,"nombre 7526.02, Frederick County, Maryland",2815,2049,10261900,34300000,92300,250600,122,21,43,0,31,1700,91,Washington,Washington-Arlington-Alexandria
24021752601,"nombre 7526.01, Frederick County, Maryland",4233,2767,12630700,40880000,157500,388700,70,0,125,0,0,9890,65,Washington,Washington-Arlington-Alexandria
24021752802,"nombre 7528.02, Frederick County, Maryland",3693,2586,9023400,33100000,100000,338000,80,3,58,0,0,1100,161,Washington,Washington-Arlington-Alexandria
24021753001,"nombre 7530.01, Frederick County, Maryland",4852,3429,7802100,25400000,80400,457300,31,0,39,0,0,8900,120,Washington,Washington-Arlington-Alexandria
